,nobs,BMI_w0,BMI_Lw,sex_w0,sex_Lw,Gene richness_w0,Gene richness_Lw,M_6_2.4.Dihydroxybutanoic.acid.,M_27_2.Hydroxybutyric.acid,M_22_3.4.Dihydroxybutanoic.acid,M_25_3.Hydroxybutyric.acid,M_28_Alanine,M_30_Arachidonic.acid,M_8_Aspartic.acid,M_19_Cholesterol,M_9_Citric.acid,M_2_Glutamic.acid..3TMS,M_21_Glyceric.acid,M_10_Glycine,M_26_Isoleucine,M_23_Leucine,M_14_Linoleic.acid,M_4_Methionine,M_13_Oleic.acid,M_1_Ornithine,M_11_Palmitic.acid,M_3_Phenylalanine,M_12_Proline,M_24_Serine,M_17_Stearic.acid,M_5_Threonine,M_16_Tyrosine,M_20_Valine,M_212_11.Eicosenoic.acid,M_162_1H.Indole.3.acetic.acid,M_313_1.Monooleoylglycerol,M_54_1.Octadecanol,M_1030_2.3.Dihydroxybutanoic.acid,M_165_2.aminobutyric.acid,M_5856_2.Butenedioic.acid,M_127_2.Ethyl.3.hydroxypropionic.acid,M_210_2.Oxoisovaleric.acid,M_220_3.4.5.Trihydroxypentanoic.acid,M_63_4..1.1.3.3..tetramethylbutyl.phenol,M_96_4.Methyl.2.oxovaleric.acid,M_183_Acetic.acid,M_119_Alpha.ketoglutaric.acid,M_44_Aminomalonic.acid,M_99_Arabinitol,M_86_Arabinofuranose,M_946_Butane..1.2.3.trishydroxy,M_47_Creatinine,M_304_Decanoic.acid,M_51_D.Fructose,M_120_d.Galactose,M_1032_d.Galactose,M_177_d.Glucose,M_242_D.Xylopyranose,M_937_Erythritol,M_39_Erythronic.acid,M_81_Ethanolamine,M_88_Galactonic.acid,M_108_Glucopyranose,M_233_Glucopyranose,M_362_Glucopyranose,M_62_Glycerol,M_50_Glycerol.2.phosphate,M_958_Glycoside..?.methyl,M_46_Hexadecanoic.acid..2.3.dihydroxy,M_75_Hydrocinnamic.acid,M_31_Lactic.acid,M_76_Lauric.acid,M_230_L.Cysteine,M_159_Levoglucosan,M_211_Linolenic.acid,M_64_L.Proline..5.oxo,M_303_L.Proline..5.oxo,M_140_l.Threonine,M_208_L.Tryptophan,M_318_Malic.acid,M_274_monostearin,M_98_Myo.Inositol,M_116_Myristic.acid,M_83_Nonanoic.acid,M_265_Octanoic.acid,M_181_Palmitelaidic.acid,M_279_Pentitol..3.desoxy,M_234_Phenylalanine..dl,M_132_Phosphoric.acid.monomethyl.ester,M_103_Proline..4.hydroxy,M_200_Proline..4.hydroxy...trans.,M_191_Pyruvic.acid,M_65_Ribonic.acid,M_932_Ribonic.acid,M_123_Tryptophan,M_71_Tyrosine,M_1035_Urea,M_938_Xylitol,M_250_alpha.Hydroxyvaleric.acid,M_43_beta.D.Galactofuranose,M_298_beta.Hydroxyisovaleric.acid
78,22,22.1,8,1,0.5,737605,200000,0.1490278385742202,0.1353471530785505,0.31648094593889453,0.087192028,0.23346927093747583,0.2255831398894936,0.27369041449896203,-0.031099375,0.6731935536216643,0.4489598730161407,-0.070370687,0.093811064,0.3829326360381105,0.4522437186849994,0.35005791193157837,0.35982570021250626,0.327056909,0.4725686780558357,0.20430852564319454,0.47047112073676195,0.35157557238625203,0.026820956868196008,0.1775012527187641,0.08179961,0.44319896629772754,0.3412205882231043,0.36433039025389213,0.10255048761894447,-0.078711654,0.291178924,-0.141113435,-0.150746527,0.169848161,0.19225893480462672,0.33271586399014746,0.1352252689206893,-0.414133289,0.3799042240658116,-0.505263771,0.29079497731480464,0.008571559,0.2843734930027165,-0.079849484,0.28818467413038223,0.320834409,-0.183743105,0.18999884075241708,0.28403116543332885,-0.125016694,0.16103806,-0.290290624,0.074224205,0.3546317346741708,-0.322500834,0.43263699797370814,0.033683141878733794,0.2183851811449169,-0.053230657,0.4433453939664267,-0.338652205,-0.087592971,0.2292321869386626,0.042580842,0.29395099536300134,0.2238168961003379,0.22007592261884495,-0.046120352,0.26752568366828555,0.3357040942069045,0.15234521288459452,0.16081628522481206,0.20900274616054076,-0.316614301,0.18840107998427966,0.24541926557362564,0.22459528792776676,0.063676218,0.05732307,-0.242610277,0.1563273672177808,0.2596685916226424,0.3178934772591645,0.006456283,0.1283460834372112,0.29728937307799763,0.1073528613471248,0.35728531808470493,0.38587859489238924,0.11740030453099293,0.3949186841372817,0.091805604,-0.004556422,0.23733374266135476,0.3164014962356065
79,19,22.1,8,1,0.5,787605,200000,0.1334932132405197,0.084921239,0.26692732646847084,-0.041639122,0.34044273815194254,0.19598812938688837,0.19073235448664067,0.1792660547768364,0.4209098545610527,0.37707024973107295,-0.062514588,0.16615587217490058,0.2789399167846808,0.38716395025011885,0.2131610150349707,0.2989908225964959,0.2524467047114213,0.41129939825932155,0.10639396700621549,0.33910196429613004,0.3313509999012418,0.16618064068089206,0.11745436033933097,-0.008004134,0.46333665773520216,0.23798764469507377,0.37515005263909884,-0.060317381,0.064950113,0.099256389,-0.312326002,-0.023680679,0.194286743,0.2614374815557945,0.23499356073525685,0.26130359195467884,-0.073942573,0.2426596111197728,-0.306280099,0.3281750312889521,0.1398836412670736,0.23777625864379937,-0.111846438,0.305586431,0.2621802932023547,-0.066206456,-0.089133,0.1471791419844931,-0.044682107,0.073440412,-0.368542378,0.059362537,0.3751700136964704,-0.084480567,0.16290352729921065,0.0283369,0.21683248630253604,0.056459083,0.37362688,-0.362077861,-0.072229986,0.11726639477569725,-0.083050726,0.29543512287920626,0.21444366094271516,0.35482331995135774,0.036279034,0.20555403833831504,0.3367641761014405,0.3143712409522084,0.012037687257724528,0.4566125397216923,-0.192294298,0.2326557111375417,0.17855640565275865,0.15356452103014484,0.15519237111095766,-0.097152724,0.046040275,-0.041771731,0.008925435,0.5045702145183509,0.17548004625404767,0.1916781774628822,0.4275540034276717,0.092760972,0.351085408,0.29728698482926175,-0.119902167,0.5000831462366349,-0.002841933,0.002446707,0.060717675,-0.03141453
80,13,22.1,8,1,0.5,837605,200000,0.028030443,0.19572838569181242,0.2118988434883941,0.13516811502603693,0.29646885065115297,0.12065885130150683,0.13266369998978778,0.5108972774814543,0.45176367493728564,0.3486487025386675,-0.134588375,-0.006094368,0.3040635420080435,0.34418205238477856,0.064940709,0.3410914760037649,0.20017824806622508,0.49327748482191885,-0.222114707,0.35930255267176886,0.31864628270503376,-0.008379788,-0.118330333,-0.12472446,0.6124916971263816,0.10293425860926664,0.37458360821827263,-0.16516829,0.058741348610439614,-0.181530713,-0.122368754,-0.023047871,0.066901136,0.43136849174389696,0.1446475005728609,0.2253130040014319,0.083661272,0.1944672927722328,-0.220334183,0.3331091130965562,-0.041080968,0.16955612156244065,-0.546641969,0.26013698056337936,0.083714257,-0.097213631,-0.019500754,0.061357348,-0.096027807,-0.075643537,-0.500051185,0.052930735,0.395539652,-0.402762858,0.2151937598274899,0.095854422,0.2081170934859737,-0.05796619,0.2913984121329012,-0.447606052,0.069872525,0.043279062,0.035005773,0.090444322,0.22379465638017026,0.3844281788845941,-0.007228793,0.2728052473248286,0.17926785944322207,0.5201326544747289,-0.207259421,0.578096916,-0.277162407,0.22724122978818914,0.056076816123606855,0.078628503,0.13807394478549234,-0.399123976,0.056886538316812785,-0.44083909,-0.474257825,0.44022716951734975,0.13005651578899372,0.12597297287188555,0.29397725971086375,0.10907717466513578,0.36468124278391456,0.27895953950921415,-0.200156542,0.6181843618779334,0.005412302,-0.085159235,0.17218278478557236,0.15603085298264896
81,12,23.1,8,0,0.5,487605,200000,0.2503842743943039,-0.027813914,0.21337711298142403,-0.164354007,0.2886369427277292,-0.146689635,-0.412488795,-0.26642586,0.2527269316999041,0.10712922475149778,-0.239571898,0.18261264774883817,-0.224315489,-0.371955481,0.14475677681330515,0.10529416819926105,0.062436578,0.21492095500370076,0.16122644700268945,-0.130169348,-0.132339979,-0.088787578,0.11820318153392598,0.2278145901358805,0.09645867,-0.191056848,-0.14661758,-0.145387954,-0.190906156,0.11832578510613681,-0.019664261,-0.188681668,0.3513519834584988,0.32249971705968117,0.135472846,-0.224659238,0.19042651135116198,-0.016705045,0.12093016268257738,0.22206282881221767,-0.071373774,0.02513985,0.3967430976998019,-0.203649692,0.13542842031589003,-0.166491271,-0.005821704,0.1254854755670306,0.3063327294037913,-0.148763363,0.051349973,-0.02061341,0.1306987963604846,0.049121727453325104,0.069493144,-0.315193671,-0.330536,0.12471740397828407,-0.225035286,0.027710716,-0.218435429,-0.260301066,0.2594169488306439,0.1904551659186019,-0.075750878,-0.037228258,-0.03367549,0.014736088679510206,-0.049113381,0.1825211349407778,0.24678283652149044,-0.202813167,0.34935605876596276,-0.156196449,-0.089551993,0.048127938763184275,0.019841186144676615,0.087694913,-0.06355365,0.2479322002259945,0.055904898572912975,-0.435083328,-0.118398839,-0.016621844,0.29918896244290627,-0.114691241,0.2056445569479935,0.2169461452512894,-0.02738857,-0.041717056,-0.083610064,0.3707025735449001,-0.39589293,-0.027143177
82,14,23.1,8,0,0.5,537605,200000,0.3225904146946857,0.1735702561865799,0.2220613263696341,-0.053450138,0.44094065577963276,0.053538638,-0.160740458,-0.219630612,0.33071059479114717,0.3380440226331527,-0.176981369,0.14384592741800584,-0.076557809,-0.150795318,0.25985158571065003,0.30333352065975433,0.22349189752514215,0.35364831720954887,0.2779841852735737,0.052099733195373615,-0.128888989,-0.039027004,0.2329463520997619,0.4366670369528479,0.084731183,0.10083124906399932,0.043006672,-0.223040261,-0.201545656,0.17783698722459945,0.042391103841132066,-0.112587711,0.3992331129737322,0.5094886915275255,0.47953503622493304,-0.02999173,0.19555536767359566,0.3217836303696344,-0.034896509,0.5345741064878488,0.017925174797264076,0.097331444,0.4533780781853415,-0.231608691,0.19099954505600664,-0.233321337,-0.0819541,-0.004578366,0.1880180631130982,-0.129685986,-0.059592532,-0.038952384,-0.074571061,0.17216170091700245,0.1360603763053745,-0.285234962,-0.374831258,0.18883767957987135,-0.013335602,0.1262867986284696,-0.329486129,-0.124680594,0.3500434849227597,0.2338834790225427,0.077713722,0.081082969,-0.120684826,-0.066288419,0.10200526066915988,0.10150407721312316,0.21738330259969024,-0.127847336,0.3657738884813727,-0.065040795,0.11210990090015865,0.2187489304708835,0.095152255,-0.112022094,0.14889895818976034,0.2766718656132362,0.008213156,-0.215122455,-0.428606758,0.010395592363418499,0.42713794274880823,-0.2816512,-0.075646587,0.018653944591751764,-0.195507464,0.023948146,-0.004346905,0.3799961147392164,-0.546113877,-0.112510601
83,21,23.1,8,0,0.5,587605,200000,0.10907987397032576,0.13566771684461465,0.053593414,-0.067683776,0.38296747165238015,0.004303278,-0.005524147,-0.160571424,0.18984124592229773,0.27042815889521066,-0.090120941,0.070775804,0.031905209,-0.006244509,0.10918136336488724,0.23469681452166363,0.14578816227465616,0.2925247907099161,0.1851943627859598,0.076903438,-0.056704605,-0.009681667,0.18706833142656487,0.33546257100416943,0.057594142732967146,0.1222863154108618,0.047751852334093486,-0.095929188,-0.097451283,0.17956548962271965,-0.014285589,-0.036204098,0.2503220986900385,0.27731712018524707,0.18397981475147074,-0.133720173,0.17792063012119663,0.23284725194981382,-0.040345319,0.3376979994393382,-0.100938889,0.063429859,0.2817381382622556,-0.122122178,0.16246494345010326,-0.147729193,-0.034370688,-0.084033917,0.096547031,-0.110970281,0.018076381289161975,-0.169044464,-0.104036346,0.10272745382009081,0.023584604186407065,-0.313186387,-0.381438112,0.12390497526923916,-0.079587377,0.007795794,-0.237173973,-0.082764146,0.18291308472097662,0.22739867324609936,-0.065021526,0.064419696,-0.072156829,-0.048372858,0.076081534,-0.070658335,0.15725641872138707,-0.098832739,0.2490892687497949,-0.018527368,0.063290607,0.05509347,0.095174407,-0.045411448,0.035132016419720025,0.20662756211595487,0.11454279747418791,-0.177169029,-0.291819276,0.015697849106646178,0.2887029528894368,-0.137978167,-0.098118753,0.080678722,0.034640583793146495,-0.023881355,-0.007096605,0.16274518915879643,-0.384606287,0.024341399
84,24,23.1,8,0,0.5,637605,200000,0.15678975493484826,0.21761367229995163,0.16832917288964636,0.078768602,0.2376514252257252,0.1096735638043624,0.25073097047309023,0.053453234,0.2254149018401369,0.36172111434735177,0.075829026,-0.033985255,0.036059211,0.034254653112680944,0.052567466,0.24053338649540054,0.1413670923010255,0.24193666138652276,0.21318195775725943,0.21039179017629883,-0.000541882,0.149198447,0.16341458697804884,0.34418075584802543,0.094123498,0.077228447,-0.001755892,0.011918310027760337,0.038585177,0.12987935520963179,0.20691751589243773,-0.049250255,0.14239241330955335,0.18574817639720528,0.10482938818308729,-0.048798243,0.27266291530168063,0.21726010010133323,0.059064094,0.2628790605693819,-0.062836457,-0.021691866,0.043156874,-0.03962688,0.18396052907394045,0.000823182,0.08463348,-0.248326033,-0.091380405,-0.1638336,-0.05640659,-0.159226297,-0.008065339,0.066219245,0.079449349,-0.230687485,-0.283245161,0.072630522,0.050267734374148804,0.14207403910189118,-0.115617399,0.090877349,0.089919,0.2261163286415994,-0.125322262,0.096164066,0.078607103,-0.068808112,0.14655497659309502,-0.001196496,0.1371660896660174,-0.04498845,0.29040972427171907,0.10870129611771168,0.14103153957033443,0.086164615,0.23475455666930398,0.086844639,0.015818641,0.073758363,-0.030623787,0.028267059,-0.249025147,0.02214028,0.224808798,-0.02412858,-0.221186507,0.015854218,0.062003346,-0.020129826,-0.153349983,-0.025759781,-0.168270177,-0.15290185
85,28,23.1,8,0,0.5,687605,200000,0.027214439530772377,0.2732823251886618,0.092697653,0.14094309706249086,0.16689640754969592,0.10376175280742195,0.20527787271613793,0.060832537,0.052853779960339686,0.26224264290667354,0.1385947409292134,0.002662852,0.082934754,0.13402913919198076,0.026966398,0.086183661,0.16427371647551628,0.033376507,0.20208756346140969,0.13055772095952634,-0.00139739,0.09717397,0.15407290687137742,0.32577392633656843,-0.083942708,0.12497565126424165,0.054661196659931716,-0.0244906,0.080374766,0.031219827,0.23861063562692134,0.11193512378290332,0.13258157481751393,0.20979424826180315,0.053465913,-0.133522523,0.15359005097702602,-0.010936862,0.003933665,0.079160494,0.04302444,0.10054456279386112,0.044869478,0.19607395914729697,0.21144823251517944,0.047457327242543756,0.15600787055805368,-0.053587549,-0.077515181,-0.237206336,0.062985857,-0.037023709,0.10097800659415566,0.060323284,-0.01389769,-0.123643731,-0.177368527,0.17285134721992115,0.13559214337242803,0.07665574,0.15528705462715794,0.17592918385982814,0.015024651871158493,0.11142687146290714,-0.078722109,-0.020412948,-0.031143663,-0.072661598,0.14996055747173703,0.028579034,0.10113403824505487,0.012777405,0.16669727371418144,0.1362102012171849,0.1583828382482516,0.038028579,0.23701800416035196,0.1268506800738943,0.075554278,0.146086523,0.065180011,0.22451721972087624,-0.179417783,0.086043794,0.010542757102320555,0.1084054850298865,-0.100488057,0.006811105,0.050116166088457204,0.06213662,0.036702836,-0.0537407,0.022365252655772327,0.073612445
86,27,23.1,8,0,0.5,737605,200000,-0.0616337,0.22027749139092834,0.025118704311573592,0.090817891,0.090340687,-0.017002942,0.1490510035521599,0.027975891849513546,0.015231117840750902,0.17100131140505886,0.084290906,-0.023446473,0.002737203,0.041052653075780265,-0.06570123,-0.014626455,0.056992171,-0.075730228,0.088100741,0.069626464,-0.015355253,0.028461891,0.078142828,0.21838616174777276,-0.095427365,0.018170982248429945,-0.00901318,0.010982568113429778,0.096428799,0.007115499,0.22051766857055133,0.092871963,0.075993721,0.15054457150924044,-0.09564133,-0.214012981,0.04848018,-0.074776897,0.077367897,-0.121368899,-0.092400764,-0.002236339,-0.004286168,0.22365087862864574,0.099629806,0.12452907078029762,0.2668036516210768,-0.02293357,-0.108842688,-0.134284743,0.076475039,0.033740597285626006,0.1658937521596383,0.008537334,-0.096845858,-0.169682931,-0.197026593,0.15334798774318056,0.068759855,0.077791761,0.2315779878471013,0.1441887304769276,-0.014326798,0.10999836247190695,-0.086811328,-0.118695318,0.039414494,-0.097476794,0.027341733,0.052351885091738576,0.099322601,-0.057156898,0.15512900056726708,0.092964417,0.073077052,-0.031213473,0.2924069818074049,0.23906868957541066,0.017138234,0.024861032,0.067982285,0.11219413019016511,0.013351160785404048,0.085744307,-0.153307607,0.20330590299721446,0.050152048,0.068870173,0.10990919499635562,0.031756257634214524,0.034422824,-0.129302921,0.053736459,0.19728855889138702
87,22,23.1,8,0,0.5,787605,200000,-0.019806373,0.22544893659991713,0.013844341602894453,0.11351665311165561,0.086309797,0.09148181,0.080075422,0.061396502,0.031716427,0.086894982,0.14011295472984236,-0.011110116,-0.023307379,0.075771734,0.046536926,-0.036767364,0.13316720241841923,-0.116530821,0.1946828672530287,0.039923767828526774,-0.036419819,0.041592938,0.1756635252871388,0.21031866937686194,-0.122504462,-0.025827904,0.034295151,-0.052592587,0.056344357,-0.000843958,0.23646385837489015,0.15028179634342914,0.11299749292131009,0.1667648317980142,-0.047245753,-0.183281104,0.052939845713247086,-0.121073473,0.10599448159861612,-0.159827844,-0.029609435,0.057323579886500275,-0.037544759,0.15953372065105442,0.047966706,0.1093496846463615,0.24425207908263066,0.10243463618736583,-0.011846985,-0.114522488,0.13624169760091417,0.17772788185462873,0.20797015283922324,0.034515415721063814,-0.246278607,-0.119530446,-0.125365574,0.15518400649207964,0.20467942698648173,0.16936861469927111,0.22936556730489777,0.16650102845022144,0.025071737276086803,0.052325414,0.052106539,-0.125763953,0.085926547,-0.034513724,0.058106707,0.12575597647656883,0.0949047,-0.020642706,0.19519877034378907,0.08867944,0.090229897,0.17461752542624187,0.2725921491113962,0.22359754588803873,0.12926821559888835,-0.022303988,0.062193364,0.10724462760658279,-0.032683571,0.1193302321630593,-0.17335478,0.18108957639561246,0.075946151,-0.047358973,0.066965985,0.091454203,0.002655989,0.007223634,0.15043388834439375,0.10742376343600166
88,18,23.1,8,0,0.5,837605,200000,-0.09267778,0.20010414290088024,-0.004818885,0.10596822090360794,0.12054390944185896,0.033098169227238045,0.050406664,-0.132517233,-0.026551904,0.022127438531444582,0.14666454470796572,0.075220173,0.067243754,0.18393920800448735,0.049915453,-0.026260169,0.13760403771653024,-0.118055099,0.1460191835549991,0.028380096214824777,-0.173006138,-0.037226654,0.13735957783998043,0.167064934,-0.159772126,0.048735363,0.040441663,-0.070260513,0.058325921,-0.001323046,0.081184023,0.10696610934242162,0.1714990468066582,0.23141867516419068,0.020020627,-0.26439322,-0.000739353,-0.108798292,0.18737131436557236,-0.101207372,-0.044025998,-0.003832837,0.14139516414310582,0.14044766390083216,0.077546291,0.23511893170279968,0.19687745729118242,0.091691696,0.081415325,-0.222809743,0.13730127997016162,0.14357254437379388,0.2235714643907957,0.15524526950509585,-0.222219445,-0.181001403,-0.193527083,0.14671140155991774,0.21875393757590988,0.066717333,0.16421400430758681,0.090674241,-0.048170973,0.10694146553121218,0.15778490488659053,-0.174953349,0.003380406,-0.018467822,0.089163771,0.009749811,0.069516311,-0.049287039,0.21407770909308654,0.066473969,0.23202106568795078,0.11406112222167158,0.14585435050286985,0.25959772770643696,0.18331891363829558,-0.002496988,0.16194773911624982,0.001359857,-0.094776771,-0.007931602,-0.136072904,0.17248257551787086,0.094577721,0.032448601,0.029236818613277746,-0.003319294,0.093845416,0.030024852,0.071085591,0.2620211884958422
89,12,23.1,8,1,0.5,437605,200000,0.12492375580013831,0.238759709,0.4672234053755673,0.20071282078373726,0.21091963742749376,0.23329520886857416,0.3925830320878412,0.32282243742283323,0.23906656853161365,0.42909476071869446,0.052564813,-0.129794691,0.2645932700024404,0.3272100359353255,0.059134282,-0.139340735,0.43813290188691534,-0.00149831,0.2356059972841527,0.16143875927033396,0.37104582784423124,0.17385962371455754,0.1431190068609022,0.31202434368138937,-0.068251707,0.044139023635920704,0.20162929791404532,-0.013306545,0.2308079691618626,0.2972005045284282,0.042880442,0.073893074,-0.410487349,0.2524150763396558,-0.1806259,-0.355659857,-0.404680301,-0.440690461,-0.013756898,-0.439245744,-0.403795319,0.1572497726321016,-0.457342055,0.3038491029367829,0.1195840370588212,0.5177350946944697,0.23834113121982647,0.4806368114030908,0.023629733516626283,-0.285487676,0.5650043171687684,0.18317911441867984,0.4665065791196905,-0.315120963,-0.012119358,-0.425221498,-0.387185819,-0.119710735,0.46389456251058653,-0.004553786,0.17886271199741666,0.20292563417848872,0.2894944844181305,0.18257512284593652,0.013826113159054437,0.15477512881466793,0.048144265,0.16909650221260814,-0.241057396,0.3795108313629715,0.021939647741728296,0.057610906,0.1180314907072848,0.4492374606653724,0.4313096536773831,0.21588150618845164,0.31018238228914263,-0.047894934,-0.34838744,0.26042073417377876,-0.174955706,0.2593537672141303,0.45851149848306155,0.4602209480946976,-0.440625036,0.4280053957702596,0.2788134114174235,-0.187099603,-0.24123874,0.6946522686127599,0.2892134382426136,-0.089795019,0.1987985327891764,0.18521271954975782
90,14,23.1,8,1,0.5,487605,200000,0.090592734,-0.076406092,0.2629553097776519,0.017519501261990922,0.34072431441927764,0.3120640655410817,0.060928926,0.15999654706534455,0.004777839,0.3824665061354833,0.17071386643402459,-0.27256262,0.20425402631868245,0.2642016019618697,-0.01676823,0.045356112,0.11347502589815345,-0.005923313,0.22442993434698771,0.1938591628492542,0.397990263,-0.02771185,-0.025254443,0.1961439425138194,0.14044967660021418,0.1299460840924896,-0.095929086,0.10637076628879685,0.120660921,0.3865478552897211,-0.06222112,-0.106275678,-0.346289438,-0.155121083,-0.245336241,-0.16844208,-0.022582537,-0.347242215,0.17216065648343076,-0.284732277,-0.281413115,0.16491320353351907,-0.201446529,0.15903238451824186,-0.107722335,0.1367037488498089,0.21289748514890566,0.3056787401634829,-0.143898571,-0.352892866,0.407590981,0.2529060701501039,0.39635756821683077,-0.291449684,-0.111985704,-0.2528685,-0.206374928,0.063483227,0.1677268573382087,0.3541349891594031,0.31667371961623425,0.256970615,0.087384853,0.14042012300544726,-0.077738805,0.1291682843325994,-0.120636992,-0.029222342,-0.319836043,0.18113784661528662,0.068949659,0.065384214,-0.197932284,0.23805658481844455,0.16078833435602194,0.063811125,0.28174126093896473,-0.202405603,-0.270156822,-0.074029505,-0.35250607,0.16881228408876442,-0.016352736,0.15450109179643579,-0.296164192,0.3904112945719576,0.2509232786970853,-0.082290495,-0.290418607,0.3421186979663973,0.024680892,0.14278788945883963,0.068234749,0.1779350908093783
91,13,23.1,8,1,0.5,537605,200000,0.19062183137287855,-0.29935626,0.062757975,-0.23912013,0.5720280028718058,0.4725367070678206,-0.189042932,-0.103235892,-0.062824052,0.4947529344716265,0.22758081287385507,-0.300131629,0.33927862128310743,0.2116079350734527,0.046105037,0.10688045251757267,0.010050056136712116,0.076316516,0.2189121160082385,0.26801610649793084,0.7125716197086343,-0.197313782,0.38706827724535275,0.3965733613143216,0.27561477983731775,-0.119207352,-0.095595386,0.40061797330760207,-0.209314005,0.49149118270100295,-0.222239643,-0.344159826,-0.546328096,-0.260981396,-0.407489717,-0.380028053,-0.314083157,-0.51778154,0.24030686954497932,-0.381931473,-0.278208591,0.2367795852181816,0.20610141538572024,-0.176203862,-0.517987831,-0.051182485,0.15486073456269098,0.4059684322013668,0.10309248597950821,-0.400339001,0.45876155581311384,0.2904912637600092,0.42453961790644024,-0.238404492,-0.038545615,-0.337033087,-0.283024564,0.24649107204363704,-0.026653481,0.5252263795246923,0.1376980473667427,0.19181361728499322,-0.103989682,0.1700133829920962,-0.276461338,-0.24356407,-0.162508082,-0.061980317,-0.08337988,0.15205102630237813,0.24792888112848782,-0.023342968,-0.275043256,0.27899717601263513,-0.114829104,-0.104719946,0.066414722,-0.408383144,-0.526032894,-0.333504457,0.36823980754916946,0.43044781619551037,-0.074027184,0.044733771,-0.345674838,0.3675023205938881,0.433796921,-0.189471282,-0.074098605,0.18722245243241276,0.12479685211377724,-0.004788737,-0.021192335,-0.041349289
92,19,23.1,8,1,0.5,587605,200000,0.096782676,-0.132598033,0.066308155,-0.18976273,0.5999422017347157,0.3656598061251159,0.2628348490551828,-0.015920558,-0.00516562,0.5500106903435946,0.12001955133391834,-0.047102788,0.6330423002822808,0.35193946729185244,0.3009270711575991,0.3636493878040705,0.26062984144665485,0.3969542870800866,0.3795921478071038,0.48983990883424183,0.5071496465768248,-0.361308379,0.47084551288078336,0.3325243073852015,0.5282986128123768,0.065965234,0.2556811747715059,0.5850619790327865,-0.061150903,0.5645836810320499,0.006803512,-0.510606568,-0.387053326,-0.061792703,-0.330122686,-0.375457733,-0.542204216,-0.376830088,-0.402730954,-0.328357954,-0.138270462,0.3196703222554149,0.11881033294397947,0.024482419933720356,-0.165919651,-0.200330979,0.34882399498456923,0.3618874447781315,-0.186411941,-0.178213409,0.1735236474745481,0.2207310933774066,0.3976433871789491,-0.286945424,0.15338745109625537,-0.178974797,-0.174727833,0.030313526019527193,0.19271281369029591,0.3732957278589465,0.26390720314642935,0.37957650112710034,0.095911473,0.23847588771821376,-0.128727261,-0.364023761,0.12836991151709976,0.279776736,0.20460957092529433,0.24953899300448593,0.3681409057948235,-0.322333174,-0.310195137,0.34067793009017194,0.14612884709968862,0.14916879618098666,-0.171088859,0.037775385153030416,-0.582373409,0.075568972,0.35908597999515096,0.3521306548783718,-0.014714966,0.10897346594774027,-0.299833073,0.2930714908326322,0.5453160907763528,-0.105102337,0.38541590820995403,0.098662524,0.065343401,0.33632144768884586,0.13634951717691535,0.168750373
93,17,23.1,8,1,0.5,637605,200000,-0.117551838,-0.031240248,0.012649651022053454,-0.479472652,0.7734889410534286,0.19677881641116102,0.41924490698116573,-0.003394119,-0.110465453,0.7026315409184326,-0.045136058,-0.061900348,0.594646185,0.3050461548201346,0.20371432167930903,0.3088190933336716,0.19310217832790721,0.3927171168991523,0.4022722974321985,0.5291479409510405,0.5642078030783599,-0.574690601,0.4056374945315365,0.016529847035238493,0.6422943258049841,0.41498978090424354,0.12014884904419765,0.5554291409929027,-0.02423942,0.29909809832335654,-0.237869532,-0.363642498,-0.247974674,-0.3319425,0.23719117318271987,-0.353400902,-0.473469196,-0.093456857,-0.439877876,-0.008264518,0.040785551,0.26329538449331114,0.2768578464886224,0.052690411670963666,-0.271410166,-0.35909907,-0.038155113,0.11941118845166633,-0.653063106,-0.036705286,0.3377845023426854,0.3377952798938789,0.1347685981822767,-0.21757848,0.039517533,0.22591041342710144,0.11466357832333596,0.21221761067569245,0.10388688067200946,0.26081877700644873,0.27084991816202986,0.3781096440238372,-0.112219939,0.3968416944772338,-0.079267799,-0.110137223,-0.231602138,0.078211381,0.071940446,0.21599265045965216,0.2843375609963916,-0.060275084,-0.474121849,0.2718813891369634,-0.133540801,0.1759596727715286,-0.050102275,-0.016646421,-0.567530615,0.000701101,0.2305278023538032,0.17096220249187324,-0.291188424,-0.188182837,0.3304285773784023,-0.030141146,0.3065046108754885,0.051432567,0.40721689709681463,-0.366629459,0.24553445453640044,0.43781127668648934,0.19104922890628215,0.18679465380079702
